DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,salvage_price,order_cost,material_cost,num_product,sales_price,poi_mean,recourse_cost,total_budget,process_cost,mat_to_prod,num_material,purchase_yield,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",0,0.002394872426057415,0.15736524339426483,0.232,1,0.232,1,0.2,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",1,-0.01874112813661844,0.14041749837657672,0.264,1,0.2,1,0.2,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",2,-0.027795546634734304,0.155417163742589,0.264,1,0.232,1,0.232,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.041213781274825,0.16483743899639194,0.296,1,0.296,1,0.264,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.008166153783877389,0.23049024900859622,0.504,1,0.232,1,0.232,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.0037768635931588125,0.1655528249201014,0.264,1,0.264,1,0.232,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.023954235650436414,0.2144739309914053,0.383,1,0.383,1,0.342,1,0.236,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.011484998655127253,0.20361167803362362,0.338,1,0.338,1,0.296,1,0.2,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",8,-0.0016503489712246936,0.1618577933213986,0.232,1,0.232,1,0.232,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.6104, 0.6104, 0.6333, 0.657]",20,"[1.05, 1.05, 1.0894, 1.1302]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.4609, 2.4609, 2.5532, 2.649]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",9,-0.020056854279646038,0.19573773494478275,0.419,1,0.338,1,0.338,1,0.2,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",0,-0.013479565057875589,0.15791545721586786,0.296,1,0.296,1,0.2,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",1,-0.024665587403547747,0.1455686313519809,0.264,1,0.232,1,0.232,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",2,-0.02732295612244563,0.13398807040095345,0.232,1,0.232,1,0.2,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.0,0.166826391317863,0.338,1,0.296,1,0.264,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.004214935292382239,0.15520487233353752,0.232,1,0.232,1,0.232,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.007867790341016676,0.15552576340516044,0.232,1,0.232,1,0.232,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.030459322494652056,0.1294288443226165,0.232,1,0.232,1,0.2,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.022551189752485958,0.23076111921360665,0.504,1,0.379,1,0.338,1,0.232,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",8,-0.0015715719102295197,0.17972421498681346,0.264,1,0.264,1,0.264,1,0.2,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.675, 0.675, 0.7594, 0.8543]",20,"[1.125, 1.125, 1.2656, 1.4238]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.3555, 2.3555, 2.6499, 2.9811]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",9,-0.017740850779878217,0.1920245430640531,0.338,1,0.296,1,0.296,1,0.232,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",0,-0.015858726365701646,0.19248607395632125,0.342,1,0.342,1,0.3,1,0.204,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",1,-0.01497759501739684,0.1428185437431251,0.3,1,0.232,1,0.2,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",2,-0.03927685540161165,0.22495533444984508,0.418,1,0.418,1,0.378,1,0.264,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.0,0.13722929911609977,0.232,1,0.2,1,0.2,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.007074861554048171,0.15315968976142183,0.264,1,0.232,1,0.2,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.017254964637836816,0.24499629078336208,0.499,1,0.459,1,0.419,1,0.264,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.035383584925600564,0.19789400778556368,0.422,1,0.382,1,0.268,1,0.204,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.023209895726616584,0.16644955019471205,0.264,1,0.2,1,0.2,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",8,-0.011029368415297698,0.14456187793447867,0.232,1,0.232,1,0.2,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.5, 0.5, 0.55, 0.605]",20,"[1.0, 1.0, 1.1, 1.21]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[2.0, 2.0, 2.2, 2.42]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",9,-0.03579670882271004,0.1820563636548016,0.342,1,0.342,1,0.3,1,0.204,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",0,-0.009636888097943492,0.15596693014301252,0.379,1,0.379,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",1,-0.029042280380537803,0.1389591264804906,0.379,1,0.232,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",2,-0.02289618867590194,0.1369020534835175,0.264,1,0.232,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.0,0.13348351641489872,0.264,1,0.2,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.011610039353978972,0.16333616804194628,0.3,1,0.232,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.008464397758587499,0.1420808436009722,0.232,1,0.232,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.030886894341267727,0.1259324718727092,0.232,1,0.2,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.018947184558430034,0.16638580650731385,0.264,1,0.264,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",8,-0.002793539437066803,0.14734373395203715,0.232,1,0.2,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.45, 0.45, 0.5316, 0.628]",20,"[0.8, 0.8, 0.945, 1.1164]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.65, 1.65, 1.9491, 2.3025]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",9,-0.03117012939723647,0.12396944672131689,0.232,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4397, 0.4397, 0.4397, 0.4397]",20,"[0.8375, 0.8375, 0.8375, 0.8375]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9891, 1.9891, 1.9891, 1.9891]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",0,-0.008887412094053164,0.14506923267054342,0.296,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4397, 0.4397, 0.4397, 0.4397]",20,"[0.8375, 0.8375, 0.8375, 0.8375]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9891, 1.9891, 1.9891, 1.9891]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",1,-0.015860849333639154,0.1390739669562511,0.264,1,0.264,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4397, 0.4397, 0.4397, 0.4397]",20,"[0.8375, 0.8375, 0.8375, 0.8375]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9891, 1.9891, 1.9891, 1.9891]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",2,-0.026053269274786243,0.1449963792227769,0.296,1,0.232,1,0.232,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4397, 0.4397, 0.4397, 0.4397]",20,"[0.8375, 0.8375, 0.8375, 0.8375]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9891, 1.9891, 1.9891, 1.9891]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",3,-0.0,0.14105037746556137,0.3,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4397, 0.4397, 0.4397, 0.4397]",20,"[0.8375, 0.8375, 0.8375, 0.8375]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9891, 1.9891, 1.9891, 1.9891]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",4,-0.00859455504276653,0.1478146723145622,0.296,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4397, 0.4397, 0.4397, 0.4397]",20,"[0.8375, 0.8375, 0.8375, 0.8375]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9891, 1.9891, 1.9891, 1.9891]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",5,-0.009902469830343296,0.14242474067996871,0.296,1,0.2,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4397, 0.4397, 0.4397, 0.4397]",20,"[0.8375, 0.8375, 0.8375, 0.8375]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9891, 1.9891, 1.9891, 1.9891]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",6,-0.029988772324717534,0.13531828521728767,0.268,1,0.268,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[0.4397, 0.4397, 0.4397, 0.4397]",20,"[0.8375, 0.8375, 0.8375, 0.8375]",3,"[12.0, 12.0, 12.0]","[15.0, 15.0, 15.0]","[1.9891, 1.9891, 1.9891, 1.9891]",600,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",4,"[0.9, 0.9, 0.9, 0.9]",7,0.012227057075296005,0.17024202829557927,0.296,1,0.232,1,0.2,1,0.168,1
