DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,poi_mean,num_product,process_cost,mat_to_prod,order_cost,material_cost,purchase_yield,num_material,total_budget,salvage_price,sales_price,recourse_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N)
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",2,-0.021385220337338414,0.1556236164226605,0.264,1,0.232,1,0.232,1,0.2,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",3,-0.012677480397123573,0.16117758702459664,0.264,1,0.264,1,0.232,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",4,0.014884358092236726,0.1839026649517749,0.508,1,0.232,1,0.232,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",5,-0.01557110381653299,0.16067923114642194,0.264,1,0.264,1,0.232,1,0.2,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",6,0.002349158395315678,0.2525729124617574,0.556,1,0.426,1,0.386,1,0.236,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",7,-0.0011237178507185685,0.1659251113985341,0.232,1,0.232,1,0.232,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",8,-0.012239621509022759,0.15518341097182414,0.232,1,0.232,1,0.232,1,0.168,1
14,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.05, 1.05, 1.0894, 1.1302]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.6104, 0.6104, 0.6333, 0.657]","[12.0, 12.0, 12.0]","[2.4609, 2.4609, 2.5532, 2.649]",9,-0.007518369528783546,0.17258841790431884,0.296,1,0.232,1,0.232,1,0.2,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",0,-0.010177007782295622,0.15780165216365855,0.232,1,0.232,1,0.2,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",1,-0.025614753293148523,0.1567594145071401,0.338,1,0.338,1,0.264,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",2,-0.023348932567015385,0.12908073350101368,0.232,1,0.232,1,0.2,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",3,-0.023675968504477205,0.21311854433621846,0.3,1,0.3,1,0.268,1,0.236,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",4,0.0021915868356996346,0.19517068187701792,0.423,1,0.338,1,0.296,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",5,-0.02821258180463632,0.1426119175743148,0.232,1,0.232,1,0.232,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",6,-0.012135097685771324,0.14378567052977378,0.232,1,0.232,1,0.2,1,0.168,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",7,-0.00876588909456982,0.21370142482499624,0.419,1,0.419,1,0.338,1,0.232,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",8,-0.02715779916759573,0.16155957792239894,0.264,1,0.264,1,0.264,1,0.2,1
15,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.125, 1.125, 1.2656, 1.4238]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.675, 0.675, 0.7594, 0.8543]","[12.0, 12.0, 12.0]","[2.3555, 2.3555, 2.6499, 2.9811]",9,-0.007494333666306992,0.19898525957726035,0.338,1,0.296,1,0.296,1,0.232,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",0,0.003235631241252796,0.26400989676039127,0.627,1,0.587,1,0.507,1,0.204,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",1,-0.01813952000649763,0.14365613031661503,0.3,1,0.3,1,0.2,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",2,-0.03855686743849361,0.22525744289450833,0.418,1,0.418,1,0.378,1,0.264,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",3,-0.016461473297335844,0.14351093100749854,0.232,1,0.2,1,0.2,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",4,0.002071441830501563,0.22462469789069267,0.379,1,0.379,1,0.338,1,0.2,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",5,-0.010481630764665541,0.25653831870193866,0.544,1,0.459,1,0.419,1,0.264,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",6,0.003237779537797374,0.2036745662444544,0.459,1,0.419,1,0.338,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",7,0.011191120381034564,0.1597930678491815,0.387,1,0.2,1,0.2,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",8,-0.01954463393188019,0.13894890304737034,0.232,1,0.232,1,0.2,1,0.168,1
16,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[1.0, 1.0, 1.1, 1.21]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.5, 0.5, 0.55, 0.605]","[12.0, 12.0, 12.0]","[2.0, 2.0, 2.2, 2.42]",9,-0.006352130741468512,0.1704562807660843,0.296,1,0.296,1,0.264,1,0.2,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",0,-0.0008000445216087789,0.15540394137085162,0.264,1,0.264,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",1,-0.02646014791352656,0.13915574468010727,0.379,1,0.232,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",2,-0.041966916326029384,0.12118286434994965,0.264,1,0.232,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",3,-0.022826880836816298,0.14071617145720886,0.342,1,0.232,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",4,0.0035949768148529297,0.16711488646758488,0.5,1,0.264,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",5,-0.017463069731764792,0.13109815198648922,0.232,1,0.232,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",6,-0.004474845974791881,0.14125276650245847,0.232,1,0.2,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",7,-0.004653262118240721,0.15091251068587064,0.264,1,0.2,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",8,-0.011876170868067177,0.13481120437497607,0.232,1,0.2,1,0.2,1,0.168,1
17,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8, 0.8, 0.945, 1.1164]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.45, 0.45, 0.5316, 0.628]","[12.0, 12.0, 12.0]","[1.65, 1.65, 1.9491, 2.3025]",9,-0.010716341182899904,0.1417797763835501,0.232,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",0,0.0042990292937768,0.1583385654663525,0.3,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",1,-0.016155284247297095,0.14110257526899167,0.264,1,0.264,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",2,-0.033682418015009874,0.13284776183291924,0.296,1,0.232,1,0.232,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",3,-0.0012976022829339347,0.15377126050729778,0.264,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",4,0.00689816879847801,0.15626941406884817,0.296,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",5,-0.020220847524800713,0.14101956811324962,0.296,1,0.2,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",6,-0.0015175688350838764,0.14866035213357265,0.232,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",7,-0.00031273279045567723,0.15085194622309792,0.264,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",8,-0.013476410045614855,0.14242192494038536,0.3,1,0.232,1,0.2,1,0.168,1
18,True,0.1,0.8,1.5,0.5,4,True,True,0.1,"[20, 20, 20, 20]",1000,"[15.0, 15.0, 15.0]",3,"[0.1, 0.1, 0.1]","[[1, 2, 1, 3], [1, 1, 3, 1], [2, 0, 4, 1]]",20,"[0.8375, 0.8375, 0.8375, 0.8375]","[0.9, 0.9, 0.9, 0.9]",4,600,"[0.4397, 0.4397, 0.4397, 0.4397]","[12.0, 12.0, 12.0]","[1.9891, 1.9891, 1.9891, 1.9891]",9,-0.007107118985666335,0.1444599111343981,0.232,1,0.232,1,0.232,1,0.168,1
