DesignPt#,crn_across_solns,eta_1,eta_2,gamma_1,gamma_2,lambda_min,easy_solve,reuse_points,ps_sufficient_reduction,initial_solution,budget,num_product,mat_to_prod,order_cost,sales_price,material_cost,salvage_price,total_budget,purchase_yield,poi_mean,recourse_cost,num_material,process_cost,MacroRep#,Final Relative Optimality Gap,Area Under Progress Curve,0.05-Solve Time,0.05-Solved? (Y/N),0.1-Solve Time,0.1-Solved? (Y/N),0.2-Solve Time,0.2-Solved? (Y/N),0.5-Solve Time,0.5-Solved? (Y/N),Initial Solution,Initial Objective Function Value,Optimal Solution,Optimal Objective Function Value,problem_dp,solver_dp
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",4,0.005046867,0.169005866,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",255.9805337,"(49.2095, 78.7761, 128.5866, 53.2065)",422.1151723,25a,28a
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",5,0.001368262,0.166048469,0.3882,1,0.343,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",236.4533337,"(50.4098, 78.3305, 124.2354, 50.1835)",422.7557169,25a,28a
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",6,0.002864057,0.172488384,0.388,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",229.7289337,"(48.137, 75.4915, 125.9991, 54.8239)",422.4952586,25a,28a
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",7,0.010005783,0.176909734,0.4552,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",232.7681337,"(46.3488, 73.3761, 115.3144, 57.0312)",421.251691,25a,28a
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",8,0.009590174,0.176480406,0.4104,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",279.1929337,"(52.0447, 80.4631, 117.502, 56.147)",421.3240598,25a,28a
11,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0.4914]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",9,0.01137324,0.171918064,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",235.6825337,"(46.7135, 70.2906, 132.0126, 50.7046)",421.0135798,25a,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",0,0.001181271,0.149900481,0.3656,1,0.3012,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",135.9381485,"(47.8135, 75.0431, 117.5465, 41.3243)",322.038709,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",1,0.000895631,0.152647042,0.3676,1,0.324,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",135.9381485,"(48.5023, 74.1006, 116.9241, 42.0672)",322.0922093,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",2,0.009834865,0.159643827,0.3678,1,0.3242,1,0.2614,1,0.134,1,"(20, 20, 20, 20)",135.9381485,"(51.2262, 79.2215, 116.1104, 36.2915)",320.4178948,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",3,0.003002991,0.163001567,0.4152,1,0.324,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",135.9381485,"(51.5759, 75.597, 113.8408, 38.7818)",321.6975016,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",4,0.016095664,0.163639494,0.388,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",135.9381485,"(50.6042, 75.3806, 109.1044, 32.0946)",319.24525,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",5,0.000656494,0.152472089,0.3676,1,0.324,1,0.2612,1,0.134,1,"(20, 20, 20, 20)",135.9381485,"(48.7085, 74.1854, 116.3474, 41.6908)",322.1369995,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",6,0.002232298,0.151061545,0.3428,1,0.3012,1,0.24,1,0.132,1,"(20, 20, 20, 20)",135.9381485,"(46.9354, 72.4941, 111.5429, 40.2285)",321.8418522,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",7,0.01383874,0.154434175,0.3428,1,0.3012,1,0.24,1,0.132,1,"(20, 20, 20, 20)",135.9381485,"(48.7487, 73.7401, 104.2818, 34.9711)",319.6679708,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",8,0.00451201,0.15140855,0.3448,1,0.3032,1,0.242,1,0.134,1,"(20, 20, 20, 20)",135.9381485,"(51.1641, 77.6449, 114.4872, 42.1405)",321.414863,5b,28a
12,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",9,0.010012161,0.151643246,0.3428,1,0.3012,1,0.24,1,0.132,1,"(20, 20, 20, 20)",135.9381485,"(44.8447, 67.2965, 113.5563, 38.7156)",320.3846874,5b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",0,0.013962764,0.17517896,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",233.0020003,"(48.4375, 74.0542, 123.5318, 47.0563)",356.463106,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",1,0.002090187,0.166354257,0.4104,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",210.1985003,"(46.6891, 72.2823, 122.0565, 42.3784)",357.9223099,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",2,0.014666116,0.171755884,0.388,1,0.3428,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",247.4780003,"(49.47, 78.2258, 115.4409, 36.3396)",356.3766603,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",3,0.051854288,0.204688726,inf,0,0.4104,1,0.322,1,0.132,1,"(20, 20, 20, 20)",277.3220003,"(48.9103, 73.0304, 97.683, 43.6482)",351.8060328,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",4,0.001158261,0.159789646,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",243.2155003,"(45.4819, 72.2856, 119.1123, 39.0091)",358.0368487,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",5,0.003324547,0.16109038,0.3658,1,0.3222,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",221.0045003,"(46.1156, 70.81, 120.8586, 44.4064)",357.7706004,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",6,0.011546256,0.199636386,0.5354,1,0.4602,1,0.345,1,0.132,1,"(20, 20, 20, 20)",214.4610003,"(44.0843, 69.5376, 119.7499, 47.2905)",356.7601079,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",7,0.007282281,0.17564402,0.435,1,0.3902,1,0.2614,1,0.132,1,"(20, 20, 20, 20)",219.0230003,"(46.2018, 70.8722, 113.0082, 36.9557)",357.2841735,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",8,0.002342255,0.160306585,0.3656,1,0.322,1,0.2592,1,0.132,1,"(20, 20, 20, 20)",267.4080003,"(47.5251, 73.1861, 113.2815, 41.6541)",357.8913294,9b,28a
13,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[1.075, 1.075, 1.075, 1.075]","[0.5644, 0.5644, 0.5644, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.8141, 1.8141, 1.8141, 1.8141]",4,"[0.1, 0.1, 0.1]",9,0.009212822,0.181311805,0.487,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",222.8905003,"(45.0109, 69.3733, 112.1756, 45.9143)",357.0468996,9b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",0,0.010608476,0.189147952,0.485,1,0.413,1,0.3038,1,0.148,1,"(20, 20, 20, 20)",236.4213337,"(48.4881, 77.5146, 124.2823, 51.1189)",398.2621882,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",1,0,0.169049549,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",215.5879337,"(48.954, 76.8611, 122.4344, 45.2509)",399.9699802,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",2,0.00660238,0.170246891,0.3908,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",250.1197337,"(51.877, 79.1504, 121.8998, 40.8147)",398.9071045,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",3,0.008128646,0.172431453,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",278.1313337,"(50.989, 79.827, 117.7408, 48.5609)",398.6614005,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",4,0.004032188,0.166838093,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",246.7167337,"(50.0944, 78.3839, 127.4577, 45.3121)",399.3208635,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",5,0.002061901,0.165767735,0.3656,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",224.8963337,"(49.9212, 75.4157, 124.0042, 47.0336)",399.6380477,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",6,0.004182202,0.172909403,0.388,1,0.3428,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",218.9909337,"(46.4537, 72.7713, 123.3918, 47.4746)",399.2967138,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",7,0.005027331,0.167571088,0.4106,1,0.322,1,0.2592,1,0.148,1,"(20, 20, 20, 20)",223.9957337,"(50.109, 72.6919, 121.9191, 40.6098)",399.1606617,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",8,0.006940965,0.169181606,0.3906,1,0.3454,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",269.4377337,"(52.1715, 81.9005, 121.3542, 45.6794)",398.8525977,25b,28a
14,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 10]","[0.8, 0.83, 0.8611, 0.8934]","[0.44, 0.4565, 0.4736, 0]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[1.7, 1.7638, 1.8299, 1.8985]",4,"[0.1, 0.1, 0.1]",9,0.009291859,0.171002377,0.3882,1,0.343,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",228.0567337,"(45.9795, 72.3481, 129.4875, 46.3844)",398.474142,25b,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",0,0.012162658,0.169481285,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",295.6073333,"(49.0654, 76.4166, 126.8952, 54.6628)",500.1914649,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",1,0.001695493,0.160194031,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",252.0397778,"(48.0203, 77.0918, 118.0204, 46.6085)",502.412547,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",2,0.006966955,0.1653278,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",286.8938222,"(51.4436, 78.7788, 122.4765, 46.2594)",501.2939682,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",3,0.002538889,0.168895467,0.4104,1,0.3656,1,0.2804,1,0.148,1,"(20, 20, 20, 20)",243.3262667,"(50.1196, 77.0896, 119.6234, 48.8424)",502.2335824,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",4,0.01354613,0.165837946,0.388,1,0.3428,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",269.4668,"(48.1598, 78.4968, 127.6218, 54.0987)",499.8978988,5c,28a
15,TRUE,0.25,0.775,1,0.675,10,TRUE,TRUE,0.1,"[20, 20, 20, 20]",5000,3,"[[1, 1, 1, 0], [1, 2, 2, 0], [0, 0, 3, 3]]",0,"[6, 12, 20]","[1.2, 1.275, 1.3547, 1.4394]","[0.675, 0.7172, 0.762, 0.8096]",1200,"[1, 1, 1, 1]","[20, 25, 15]","[2.25, 2.3906, 2.54, 2.6988]",4,"[0.1, 0.1, 0.1]",5,0.001841419,0.161010472,0.3906,1,0.3454,1,0.2804,1,0.132,1,"(20, 20, 20, 20)",278.1803111,"(49.6391, 73.4543, 122.5508, 48.4405)",502.3815822,5c,28a
